record_id,species,count,lat,long
84003022,Salvin's mollymawk,2,-41.96666666666667,174.26666666666668
84003022,Buller's shearwater,1,-41.96666666666667,174.26666666666668
84003022,Sooty shearwater,1,-41.96666666666667,174.26666666666668
84003022,Fluttering / Hutton's shearwater,2,-41.96666666666667,174.26666666666668
84003022,Southern black-backed gull,1,-41.96666666666667,174.26666666666668
84003023,Northern royal albatross,1,-41.71666666666667,174.41666666666666
84003023,Giant petrel,1,-41.71666666666667,174.41666666666666
84003023,Sooty shearwater,5,-41.71666666666667,174.41666666666666
84003024,Northern royal albatross,6,-41.6,174.43333333333334
84003024,Yellow-nosed mollymawk,1,-41.6,174.43333333333334
84003024,Giant petrel,1,-41.6,174.43333333333334
84003024,Sooty shearwater,1,-41.6,174.43333333333334
84003024,Fluttering shearwater,6,-41.6,174.43333333333334
84003025,Black-browed albatross,1,-41.38333333333333,174.46666666666667
84003025,Sooty shearwater,3,-41.38333333333333,174.46666666666667
84003025,Australasian gannet,2,-41.38333333333333,174.46666666666667
84003025,Southern black-backed gull,3,-41.38333333333333,174.46666666666667
84003025,Southern black-backed gull,1,-41.38333333333333,174.46666666666667
84003026,Sooty shearwater,2,-41.333333333333336,174.46666666666667
84003026,Australasian gannet,2,-41.333333333333336,174.46666666666667
84003026,Southern black-backed gull,4,-41.333333333333336,174.46666666666667
84003026,Southern black-backed gull,2,-41.333333333333336,174.46666666666667
84003026,Southern black-backed gull,2,-41.333333333333336,174.46666666666667
84003027,Flesh-footed shearwater,1,-39.05,173.73333333333332
84003027,Australasian gannet,1,-39.05,173.73333333333332
84003028,Flesh-footed shearwater,1,-39.05,173.73333333333332
84003028,Buller's shearwater,3,-39.05,173.73333333333332
84003028,Australasian gannet,1,-39.05,173.73333333333332
84003029,Flesh-footed shearwater,1,-39.05,173.73333333333332
84003029,Buller's shearwater,2,-39.05,173.73333333333332
84003029,Australasian gannet,2,-39.05,173.73333333333332
84003030,Buller's shearwater,1,-39.05,173.73333333333332
84003030,Australasian gannet,1,-39.05,173.73333333333332
84003031,Westland / White-chinned petrel,2,-39.05,173.73333333333332
84003031,Buller's shearwater,1,-39.05,173.73333333333332
84003031,Australasian gannet,1,-39.05,173.73333333333332
84003032,Australasian gannet,3,-39.05,173.73333333333332
84003033,Buller's shearwater,1,-39.083333333333336,173.71666666666667
84003033,Australasian gannet,8,-39.083333333333336,173.71666666666667
84003034,Yellow-nosed mollymawk,1,-39.083333333333336,173.71666666666667
84003034,Gould's petrel,1,-39.083333333333336,173.71666666666667
84003034,Flesh-footed shearwater,1,-39.083333333333336,173.71666666666667
84003034,Buller's shearwater,1,-39.083333333333336,173.71666666666667
84003035,Yellow-nosed mollymawk,1,-39.083333333333336,173.71666666666667
84003035,Australasian gannet,1,-39.083333333333336,173.71666666666667
84003035,Southern black-backed gull,4,-39.083333333333336,173.71666666666667
84003035,Southern black-backed gull,1,-39.083333333333336,173.71666666666667
84003036,Flesh-footed shearwater,2,-39.083333333333336,173.71666666666667
84003036,Australasian gannet,4,-39.083333333333336,173.71666666666667
84003037,Gould's petrel,1,-39.11666666666667,173.71666666666667
84003037,Flesh-footed shearwater,1,-39.11666666666667,173.71666666666667
84003037,Australasian gannet,2,-39.11666666666667,173.71666666666667
84003038,Australasian gannet,34,-39.11666666666667,173.71666666666667
84003039,Wandering albatross,1,-39.11666666666667,173.71666666666667
84003039,Flesh-footed shearwater,12,-39.11666666666667,173.71666666666667
84003039,Australasian gannet,4,-39.11666666666667,173.71666666666667
84003039,Southern black-backed gull,2,-39.11666666666667,173.71666666666667
84003039,Southern black-backed gull,2,-39.11666666666667,173.71666666666667
84003039,Black-winged petrel,2,-39.11666666666667,173.71666666666667
84003040,Flesh-footed shearwater,4,-39.11666666666667,173.71666666666667
84003040,Australasian gannet,22,-39.11666666666667,173.71666666666667
84003040,Southern black-backed gull,4,-39.11666666666667,173.71666666666667
84003040,Southern black-backed gull,6,-39.11666666666667,173.71666666666667
84003041,Flesh-footed shearwater,2,-39.166666666666664,173.71666666666667
84003041,Buller's shearwater,12,-39.166666666666664,173.71666666666667
84003041,Black-winged petrel,1,-39.166666666666664,173.71666666666667
84003042,Wandering albatross,1,-38.96666666666667,173.78333333333333
84003042,Buller's shearwater,2,-38.96666666666667,173.78333333333333
84003043,Wandering albatross,1,-38.8,173.83333333333334
84003043,Gould's petrel,2,-38.8,173.83333333333334
84003043,Buller's shearwater,4,-38.8,173.83333333333334
84003043,Australasian gannet,1,-38.8,173.83333333333334
84003043,White-naped petrel,1,-38.8,173.83333333333334
84003044,Wandering albatross,1,-38.8,173.83333333333334
84003044,Australasian gannet,4,-38.8,173.83333333333334
84003045,Wandering albatross,1,-38.8,173.83333333333334
84003045,Gould's petrel,1,-38.8,173.83333333333334
84003045,Buller's shearwater,1,-38.8,173.83333333333334
84003045,Australasian gannet,6,-38.8,173.83333333333334
84003046,Wandering albatross,1,-38.81666666666667,173.81666666666666
84003046,Flesh-footed shearwater,1,-38.81666666666667,173.81666666666666
84003046,Australasian gannet,3,-38.81666666666667,173.81666666666666
84004001,Grey-faced petrel,1,-37.483333333333334,173.55
84004001,Gould's petrel,2,-37.483333333333334,173.55
84004001,Buller's shearwater,6,-37.483333333333334,173.55
84004001,Pomarine skua,38,-37.483333333333334,173.55
84004001,White-naped petrel,1,-37.483333333333334,173.55
84004002,Grey-faced petrel,1,-37.35,173.5
84004002,Gould's petrel,1,-37.35,173.5
84004003,Grey-faced petrel,4,-37.233333333333334,173.45
84004003,Buller's shearwater,1,-37.233333333333334,173.45
84004003,Black-winged petrel,3,-37.233333333333334,173.45
84004004,Grey-faced petrel,1,-37.11666666666667,173.4
84004004,Black-winged petrel,8,-37.11666666666667,173.4
84004005,Grey-faced petrel,1,-36.983333333333334,173.35
84004005,Gould's petrel,2,-36.983333333333334,173.35
84004005,Buller's shearwater,2,-36.983333333333334,173.35
84004005,Black-winged petrel,4,-36.983333333333334,173.35
84004006,Grey-faced petrel,1,-36.71666666666667,173.25
84004006,Buller's shearwater,2,-36.71666666666667,173.25
84004006,Black-winged petrel,4,-36.71666666666667,173.25
84004007,Grey-faced petrel,1,-36.6,173.2
84004007,Buller's shearwater,3,-36.6,173.2
84004007,Black-winged petrel,2,-36.6,173.2
84004008,Buller's shearwater,1,-36.483333333333334,173.16666666666666
84004008,Black-winged petrel,2,-36.483333333333334,173.16666666666666
84004009,Grey-faced petrel,2,-36.36666666666667,173.13333333333333
84004010,[NO BIRDS RECORDED],NA,-35.833333333333336,172.91666666666666
84004011,Buller's mollymawk,1,-35.7,172.85
84004011,Black-winged petrel,1,-35.7,172.85
84004012,[NO BIRDS RECORDED],NA,-35.56666666666667,172.81666666666666
84004013,Grey-faced petrel,1,-35.5,172.8
84004014,Flesh-footed shearwater,2,-35.43333333333333,172.75
84004014,Buller's shearwater,1,-35.43333333333333,172.75
84004015,[NO BIRDS RECORDED],NA,-35.333333333333336,172.71666666666667
84004016,[NO BIRDS RECORDED],NA,-35.28333333333333,172.7
84004017,[NO BIRDS RECORDED],NA,-35.21666666666667,172.66666666666666
84004018,[NO BIRDS RECORDED],NA,-35.016666666666666,172.58333333333334
84004019,Buller's shearwater,3,-34.95,172.55
84004020,Buller's shearwater,1,-34.86666666666667,172.53333333333333
84004020,Australasian gannet,1,-34.86666666666667,172.53333333333333
84004021,Grey-faced petrel,2,-34.75,172.5
84004021,Black petrel,1,-34.75,172.5
84004022,Flesh-footed shearwater,1,-34.7,172.46666666666667
84004022,Australasian gannet,1,-34.7,172.46666666666667
84004023,Grey-faced petrel,1,-34.63333333333333,172.45
84004023,Flesh-footed shearwater,1,-34.63333333333333,172.45
84005001,Buller's shearwater,8,-36.68333333333333,174.88333333333333
84005001,Fluttering shearwater,3,-36.68333333333333,174.88333333333333
84005001,Australasian gannet,4,-36.68333333333333,174.88333333333333
84005001,Southern black-backed gull,1,-36.68333333333333,174.88333333333333
84005002,Flesh-footed shearwater,2,-36.6,174.95
84005002,Buller's shearwater,18,-36.6,174.95
84005002,Fluttering shearwater,4,-36.6,174.95
84005002,Australasian gannet,6,-36.6,174.95
84005002,Southern black-backed gull,1,-36.6,174.95
84005003,Australasian gannet,4,-36.45,174.93333333333334
84005003,Southern black-backed gull,1,-36.45,174.93333333333334
84005004,Flesh-footed shearwater,4,-36.36666666666667,174.93333333333334
84005004,Australasian gannet,1,-36.36666666666667,174.93333333333334
84005004,Southern black-backed gull,3,-36.36666666666667,174.93333333333334
84005004,Southern black-backed gull,1,-36.36666666666667,174.93333333333334
84005004,Southern black-backed gull,1,-36.36666666666667,174.93333333333334
84005005,Australasian gannet,2,-36.166666666666664,174.78333333333333
84005006,Flesh-footed shearwater,1,-36.06666666666667,174.73333333333332
84005006,Australasian gannet,2,-36.06666666666667,174.73333333333332
84005007,Flesh-footed shearwater,3,-35.983333333333334,174.71666666666667
84005007,Southern black-backed gull,4,-35.983333333333334,174.71666666666667
84005008,Flesh-footed shearwater,20,-35.88333333333333,174.56666666666666
84005008,Buller's shearwater,6,-35.88333333333333,174.56666666666666
84005008,Fluttering shearwater,1000,-35.88333333333333,174.56666666666666
84005008,Pomarine skua,3,-35.88333333333333,174.56666666666666
84005008,Southern black-backed gull,6,-35.88333333333333,174.56666666666666
84005008,Southern black-backed gull,2,-35.88333333333333,174.56666666666666
84005008,White-fronted tern,200,-35.88333333333333,174.56666666666666
84005009,Flesh-footed shearwater,2,-35.88333333333333,174.56666666666666
84005009,Pomarine skua,3,-35.88333333333333,174.56666666666666
84005009,Southern black-backed gull,12,-35.88333333333333,174.56666666666666
84005009,Southern black-backed gull,3,-35.88333333333333,174.56666666666666
84005009,Southern black-backed gull,6,-35.88333333333333,174.56666666666666
84005009,White-fronted tern,4,-35.88333333333333,174.56666666666666
84005010,Southern black-backed gull,30,-35.88333333333333,174.56666666666666
84005010,Southern black-backed gull,15,-35.88333333333333,174.56666666666666
84005010,Southern black-backed gull,20,-35.88333333333333,174.56666666666666
84005011,Fluttering shearwater,6,-35.88333333333333,174.56666666666666
84005011,Southern black-backed gull,50,-35.88333333333333,174.56666666666666
84005011,Red-billed gull,50,-35.88333333333333,174.56666666666666
84005011,White-fronted tern,2,-35.88333333333333,174.56666666666666
84005012,Pomarine skua,1,-35.88333333333333,174.56666666666666
84005012,Southern black-backed gull,29,-35.88333333333333,174.56666666666666
84005012,Southern black-backed gull,8,-35.88333333333333,174.56666666666666
84005012,Southern black-backed gull,10,-35.88333333333333,174.56666666666666
84005012,Red-billed gull,20,-35.88333333333333,174.56666666666666
84005012,White-fronted tern,2,-35.88333333333333,174.56666666666666
84005013,Southern black-backed gull,15,-35.88333333333333,174.56666666666666
84005013,Southern black-backed gull,12,-35.88333333333333,174.56666666666666
84005013,Southern black-backed gull,3,-35.88333333333333,174.56666666666666
84006001,Buller's shearwater,2,-35.916666666666664,174.58333333333334
84006001,Fluttering shearwater,3,-35.916666666666664,174.58333333333334
84006001,Southern black-backed gull,3,-35.916666666666664,174.58333333333334
84006001,Southern black-backed gull,1,-35.916666666666664,174.58333333333334
84006002,Buller's shearwater,3,-35.983333333333334,174.65
84006002,Australasian gannet,2,-35.983333333333334,174.65
84006002,Southern black-backed gull,6,-35.983333333333334,174.65
84006002,Southern black-backed gull,2,-35.983333333333334,174.65
84006002,Red-billed gull,4,-35.983333333333334,174.65
84006003,Flesh-footed shearwater,6,-36.2,174.95
84006003,Buller's shearwater,6,-36.2,174.95
84006003,Fluttering shearwater,2,-36.2,174.95
84006003,Australasian gannet,15,-36.2,174.95
84006004,Southern black-backed gull,7,-37.43333333333333,176.16666666666666
84006004,Southern black-backed gull,3,-37.43333333333333,176.16666666666666
84006005,Flesh-footed shearwater,1,-37.43333333333333,176.16666666666666
84006005,Southern black-backed gull,9,-37.43333333333333,176.16666666666666
84006005,Southern black-backed gull,7,-37.43333333333333,176.16666666666666
84006005,Southern black-backed gull,4,-37.43333333333333,176.16666666666666
84006005,Red-billed gull,9,-37.43333333333333,176.16666666666666
84006006,Buller's shearwater,1,-37.583333333333336,176.21666666666667
84006006,Southern black-backed gull,3,-37.583333333333336,176.21666666666667
84006006,Southern black-backed gull,2,-37.583333333333336,176.21666666666667
84007001,Fluttering shearwater,20,-37.583333333333336,176.18333333333334
84007001,Southern black-backed gull,2,-37.583333333333336,176.18333333333334
84007001,Southern black-backed gull,8,-37.583333333333336,176.18333333333334
84007002,Australasian gannet,20,-37.516666666666666,176.38333333333333
84007003,[NO BIRDS RECORDED],NA,-37.5,176.46666666666667
84007004,Flesh-footed shearwater,1,-37.483333333333334,176.56666666666666
84007004,Buller's shearwater,6,-37.483333333333334,176.56666666666666
84007005,Flesh-footed shearwater,1,-37.483333333333334,176.63333333333333
84007005,Buller's shearwater,1,-37.483333333333334,176.63333333333333
84007006,Buller's shearwater,4,-37.46666666666667,176.71666666666667
84007007,Buller's shearwater,3,-37.46666666666667,176.78333333333333
84007007,Australasian gannet,2,-37.46666666666667,176.78333333333333
84007008,Buller's shearwater,2,-37.46666666666667,176.86666666666667
84007009,Buller's shearwater,6,-37.46666666666667,176.93333333333334
84007009,Grey noddy,7,-37.46666666666667,176.93333333333334
84007010,Black petrel,1,-37.45,177
84007010,Buller's shearwater,6,-37.45,177
84007010,Grey noddy,21,-37.45,177
84007011,Buller's shearwater,4,-37.45,177.08333333333334
84007011,Grey noddy,15,-37.45,177.08333333333334
84007012,Flesh-footed shearwater,2,-37.45,177.25
84007012,Buller's shearwater,8,-37.45,177.25
84007012,Australasian gannet,3,-37.45,177.25
84007013,Buller's shearwater,4,-37.45,177.33333333333334
84007014,Grey-faced petrel,3,-37.45,177.4
84007014,Buller's shearwater,8,-37.45,177.4
84007014,Australasian gannet,2,-37.45,177.4
84007014,Pomarine skua,1,-37.45,177.4
84007015,Grey-faced petrel,2,-37.46666666666667,177.56666666666666
84007015,Buller's shearwater,4,-37.46666666666667,177.56666666666666
84007016,Buller's shearwater,2,-37.46666666666667,177.73333333333332
84007016,Australasian gannet,3,-37.46666666666667,177.73333333333332
84007017,Flesh-footed shearwater,3,-37.46666666666667,177.96666666666667
84007017,Buller's shearwater,50,-37.46666666666667,177.96666666666667
84007017,Black-winged petrel,1,-37.46666666666667,177.96666666666667
84007018,Grey-faced petrel,1,-37.483333333333334,178.03333333333333
84007018,Flesh-footed shearwater,2,-37.483333333333334,178.03333333333333
84007018,Buller's shearwater,50,-37.483333333333334,178.03333333333333
84007018,Little shearwater,1,-37.483333333333334,178.03333333333333
84007018,Black-winged petrel,1,-37.483333333333334,178.03333333333333
84007019,Wandering albatross,1,-40.25,177.11666666666667
84007019,Giant petrel,7,-40.25,177.11666666666667
84007019,Flesh-footed shearwater,3,-40.25,177.11666666666667
84007020,Giant petrel,6,-40.35,177.01666666666668
84007020,Flesh-footed shearwater,8,-40.35,177.01666666666668
84007020,Australasian gannet,1,-40.35,177.01666666666668
84007021,Wandering albatross,1,-40.4,176.96666666666667
84007021,Salvin's mollymawk,1,-40.4,176.96666666666667
84007021,Giant petrel,4,-40.4,176.96666666666667
84007021,Black petrel,2,-40.4,176.96666666666667
84007021,Flesh-footed shearwater,3,-40.4,176.96666666666667
84007021,Australasian gannet,1,-40.4,176.96666666666667
84007022,Wandering albatross,1,-40.46666666666667,176.9
84007022,Wandering albatross,1,-40.46666666666667,176.9
84007022,Giant petrel,4,-40.46666666666667,176.9
84007022,Grey-faced petrel,2,-40.46666666666667,176.9
84007022,Black petrel,2,-40.46666666666667,176.9
84007022,Flesh-footed shearwater,8,-40.46666666666667,176.9
84007023,Wandering albatross,1,-40.55,176.81666666666666
84007023,Wandering albatross,1,-40.55,176.81666666666666
84007023,Giant petrel,4,-40.55,176.81666666666666
84007023,Grey-faced petrel,3,-40.55,176.81666666666666
84007023,Flesh-footed shearwater,6,-40.55,176.81666666666666
84007024,Wandering albatross,1,-40.65,176.71666666666667
84007024,Giant petrel,8,-40.65,176.71666666666667
84007024,Grey-faced petrel,4,-40.65,176.71666666666667
84007024,Flesh-footed shearwater,3,-40.65,176.71666666666667
84007025,Wandering albatross,1,-40.75,176.63333333333333
84007025,Wandering albatross,1,-40.75,176.63333333333333
84007025,Wandering albatross,1,-40.75,176.63333333333333
84007025,Giant petrel,11,-40.75,176.63333333333333
84007025,Grey-faced petrel,3,-40.75,176.63333333333333
84007026,Wandering albatross,1,-40.833333333333336,176.55
84007026,Salvin's mollymawk,4,-40.833333333333336,176.55
84007026,Shy / white-capped / Salvin's /  Chatham mollymawk,4,-40.833333333333336,176.55
84007026,Giant petrel,4,-40.833333333333336,176.55
84007026,Grey-faced petrel,3,-40.833333333333336,176.55
84007026,Westland / White-chinned petrel,2,-40.833333333333336,176.55
84007026,Buller's shearwater,2,-40.833333333333336,176.55
84007027,Wandering albatross,1,-40.9,176.5
84007027,Wandering albatross,1,-40.9,176.5
84007027,Wandering albatross,1,-40.9,176.5
84007027,Northern royal albatross,3,-40.9,176.5
84007027,Salvin's mollymawk,24,-40.9,176.5
84007027,Shy / white-capped / Salvin's /  Chatham mollymawk,22,-40.9,176.5
84007027,Giant petrel,4,-40.9,176.5
84007027,Grey-faced petrel,6,-40.9,176.5
84007027,Flesh-footed shearwater,12,-40.9,176.5
84007027,Buller's shearwater,3,-40.9,176.5
84007028,Wandering albatross,1,-40.95,176.45
84007028,Northern royal albatross,2,-40.95,176.45
84007028,Giant petrel,4,-40.95,176.45
84007028,Grey-faced petrel,4,-40.95,176.45
84007028,Westland / White-chinned petrel,2,-40.95,176.45
84007028,Flesh-footed shearwater,2,-40.95,176.45
84007029,Wandering albatross,1,-41.03333333333333,176.35
84007029,Northern royal albatross,1,-41.03333333333333,176.35
84007029,Northern royal albatross,1,-41.03333333333333,176.35
84007029,Giant petrel,6,-41.03333333333333,176.35
84007029,Grey-faced petrel,2,-41.03333333333333,176.35
84007029,Flesh-footed shearwater,6,-41.03333333333333,176.35
84007030,Giant petrel,2,-41.233333333333334,176.15
84007030,Grey-faced petrel,1,-41.233333333333334,176.15
84007030,Flesh-footed shearwater,2,-41.233333333333334,176.15
84007030,Buller's shearwater,12,-41.233333333333334,176.15
84007031,Wandering albatross,1,-41.28333333333333,176.1
84007031,Giant petrel,2,-41.28333333333333,176.1
84007031,Grey-faced petrel,1,-41.28333333333333,176.1
84007031,Flesh-footed shearwater,1,-41.28333333333333,176.1
84007032,Wandering albatross,1,-41.43333333333333,175.95
84007032,Salvin's mollymawk,1,-41.43333333333333,175.95
84007032,Giant petrel,4,-41.43333333333333,175.95
84007032,Flesh-footed shearwater,2,-41.43333333333333,175.95
84007032,Little shearwater,1,-41.43333333333333,175.95
84007032,Southern black-backed gull,2,-41.43333333333333,175.95
84007033,Wandering albatross,1,-41.46666666666667,175.9
84007033,Wandering albatross,1,-41.46666666666667,175.9
84007033,Salvin's mollymawk,2,-41.46666666666667,175.9
84007033,Giant petrel,4,-41.46666666666667,175.9
84007033,Westland / White-chinned petrel,2,-41.46666666666667,175.9
84007033,Flesh-footed shearwater,6,-41.46666666666667,175.9
84007033,Buller's shearwater,30,-41.46666666666667,175.9
84007033,Little shearwater,1,-41.46666666666667,175.9
84007033,Diving-petrel (unidentified),1,-41.46666666666667,175.9
84007033,White-naped petrel,1,-41.46666666666667,175.9
84007034,Wandering albatross,1,-41.5,175.8
84007034,Wandering albatross,1,-41.5,175.8
84007034,Northern royal albatross,5,-41.5,175.8
84007034,Salvin's mollymawk,2,-41.5,175.8
84007034,Giant petrel,7,-41.5,175.8
84007034,Buller's shearwater,16,-41.5,175.8
84007034,Southern black-backed gull,1,-41.5,175.8
84007034,Southern black-backed gull,2,-41.5,175.8
84007035,Wandering albatross,1,-41.53333333333333,175.73333333333332
84007035,Northern royal albatross,2,-41.53333333333333,175.73333333333332
84007035,Giant petrel,12,-41.53333333333333,175.73333333333332
84007035,Flesh-footed shearwater,2,-41.53333333333333,175.73333333333332
84007035,Buller's shearwater,4,-41.53333333333333,175.73333333333332
84007035,Southern black-backed gull,1,-41.53333333333333,175.73333333333332
84007036,Shy / white-capped / Salvin's /  Chatham mollymawk,3,-41.68333333333333,175.35
84007036,Giant petrel,6,-41.68333333333333,175.35
84007037,Wandering albatross,1,-41.68333333333333,175.28333333333333
84007037,Northern royal albatross,1,-41.68333333333333,175.28333333333333
84007037,Salvin's mollymawk,1,-41.68333333333333,175.28333333333333
84007037,Giant petrel,7,-41.68333333333333,175.28333333333333
84007037,Grey-faced petrel,1,-41.68333333333333,175.28333333333333
84007037,Westland petrel,1,-41.68333333333333,175.28333333333333
84007038,Northern royal albatross,2,-41.65,175.15
84007038,Giant petrel,3,-41.65,175.15
84007038,Westland petrel,1,-41.65,175.15
84007038,Flesh-footed shearwater,2,-41.65,175.15
84008001,Northern royal albatross,1,-41.45,174.85
84008001,Salvin's mollymawk,4,-41.45,174.85
84008001,Shy / white-capped / Salvin's /  Chatham mollymawk,2,-41.45,174.85
84008001,Giant petrel,3,-41.45,174.85
84008001,Flesh-footed shearwater,1,-41.45,174.85
84008001,Southern black-backed gull,2,-41.45,174.85
84008001,Southern black-backed gull,1,-41.45,174.85
84008001,White-fronted tern,4,-41.45,174.85
84008002,Giant petrel,6,-41.53333333333333,174.98333333333332
84008002,Buller's shearwater,2,-41.53333333333333,174.98333333333332
84008002,Southern black-backed gull,1,-41.53333333333333,174.98333333333332
84008002,White-fronted tern,6,-41.53333333333333,174.98333333333332
84008003,Northern royal albatross,1,-41.666666666666664,175.16666666666666
84008003,Shy / white-capped / Salvin's /  Chatham mollymawk,1,-41.666666666666664,175.16666666666666
84008003,Giant petrel,2,-41.666666666666664,175.16666666666666
84008003,Flesh-footed shearwater,2,-41.666666666666664,175.16666666666666
84008004,Giant petrel,3,-41.68333333333333,175.26666666666668
84008004,Flesh-footed shearwater,2,-41.68333333333333,175.26666666666668
84008004,Sooty shearwater,1,-41.68333333333333,175.26666666666668
84008005,Giant petrel,3,-41.68333333333333,175.35
84008005,Buller's shearwater,1,-41.68333333333333,175.35
84008006,Giant petrel,2,-41.666666666666664,175.43333333333334
84008007,Wandering albatross,1,-41.55,175.66666666666666
84008007,Southern royal albatross,3,-41.55,175.66666666666666
84008007,Northern royal albatross,1,-41.55,175.66666666666666
84008007,Shy / white-capped / Salvin's /  Chatham mollymawk,1,-41.55,175.66666666666666
84008007,Giant petrel,5,-41.55,175.66666666666666
84008007,Westland / White-chinned petrel,1,-41.55,175.66666666666666
84008007,Flesh-footed shearwater,1,-41.55,175.66666666666666
84008007,Buller's shearwater,1,-41.55,175.66666666666666
84008007,Pomarine skua,1,-41.55,175.66666666666666
84008008,Wandering albatross,1,-41.5,175.75
84008008,Northern royal albatross,1,-41.5,175.75
84008008,Black-browed albatross,1,-41.5,175.75
84008008,Giant petrel,5,-41.5,175.75
84008008,Flesh-footed shearwater,2,-41.5,175.75
84008008,Buller's shearwater,1,-41.5,175.75
84008009,Wandering albatross,1,-41.46666666666667,175.83333333333334
84008009,Black-browed albatross,1,-41.46666666666667,175.83333333333334
84008009,Giant petrel,5,-41.46666666666667,175.83333333333334
84008010,Northern royal albatross,1,-41.333333333333336,176
84008010,Giant petrel,3,-41.333333333333336,176
84008010,Westland / White-chinned petrel,1,-41.333333333333336,176
84008010,Flesh-footed shearwater,1,-41.333333333333336,176
84008010,Buller's shearwater,3,-41.333333333333336,176
84008010,Black-winged petrel,1,-41.333333333333336,176
84008011,Black-browed albatross,1,-41.3,176.05
84008011,Giant petrel,6,-41.3,176.05
84008011,Buller's shearwater,2,-41.3,176.05
84008012,Black-browed albatross,1,-41.266666666666666,176.11666666666667
84008012,Giant petrel,6,-41.266666666666666,176.11666666666667
84008012,Flesh-footed shearwater,2,-41.266666666666666,176.11666666666667
84008012,Buller's shearwater,1,-41.266666666666666,176.11666666666667
84008013,Black-browed albatross,1,-41.1,176.26666666666668
84008013,Giant petrel,4,-41.1,176.26666666666668
84008013,Buller's shearwater,2,-41.1,176.26666666666668
84008014,Giant petrel,1,-37.65,178.65
84008014,Grey-faced petrel,12,-37.65,178.65
84008014,Flesh-footed shearwater,20,-37.65,178.65
84008014,Buller's shearwater,6,-37.65,178.65
84008014,Australasian gannet,80,-37.65,178.65
84008015,Grey-faced petrel,2,-37.583333333333336,178.5
84008015,Australasian gannet,2,-37.583333333333336,178.5
84008016,Buller's shearwater,2,-37.516666666666666,178.36666666666667
84008017,Grey-faced petrel,2,-37.46666666666667,178.23333333333332
84008017,Buller's shearwater,3,-37.46666666666667,178.23333333333332
84008018,Grey-faced petrel,2,-37.416666666666664,178.1
84008018,Buller's shearwater,8,-37.416666666666664,178.1
84008018,Australasian gannet,1,-37.416666666666664,178.1
84008019,Grey-faced petrel,2,-37.28333333333333,177.83333333333334
84008019,Buller's shearwater,3,-37.28333333333333,177.83333333333334
84008019,Cook's petrel,1,-37.28333333333333,177.83333333333334
84008020,Grey-faced petrel,1,-37.266666666666666,177.76666666666668
84008020,Flesh-footed shearwater,1,-37.266666666666666,177.76666666666668
84008020,Buller's shearwater,2,-37.266666666666666,177.76666666666668
84008021,Buller's shearwater,1,-37.25,177.7
84008021,Cook's petrel,1,-37.25,177.7
84008022,Grey-faced petrel,1,-37.18333333333333,177.53333333333333
84008022,Buller's shearwater,2,-37.18333333333333,177.53333333333333
84008022,Cook's petrel,1,-37.18333333333333,177.53333333333333
84008023,Grey-faced petrel,2,-36.983333333333334,177.05
84008023,Buller's shearwater,2,-36.983333333333334,177.05
84008023,Australasian gannet,1,-36.983333333333334,177.05
84008024,Grey-faced petrel,2,-36.96666666666667,176.96666666666667
84008024,Buller's shearwater,1,-36.96666666666667,176.96666666666667
84008025,Grey-faced petrel,1,-36.95,176.9
84008026,Grey-faced petrel,1,-36.9,176.81666666666666
84008027,Grey-faced petrel,1,-36.75,176.48333333333332
84008028,Buller's shearwater,2,-36.7,176.4
84008028,Cook's petrel,2,-36.7,176.4
84008029,Grey-faced petrel,4,-36.63333333333333,176.18333333333334
84008029,Flesh-footed shearwater,6,-36.63333333333333,176.18333333333334
84008029,Buller's shearwater,20,-36.63333333333333,176.18333333333334
84008029,Australasian gannet,3,-36.63333333333333,176.18333333333334
84008029,Cook's petrel,12,-36.63333333333333,176.18333333333334
84008030,Grey-faced petrel,1,-36.5,175.91666666666666
84008030,Flesh-footed shearwater,1,-36.5,175.91666666666666
84008030,Australasian gannet,12,-36.5,175.91666666666666
84009001,Fluttering shearwater,3000,-35.95,174.55
84009001,White-fronted tern,50,-35.95,174.55
84009002,Buller's shearwater,4,-36.03333333333333,174.65
84009002,Australasian gannet,2,-36.03333333333333,174.65
84009003,Grey-faced petrel,3,-36.11666666666667,174.75
84009003,Black petrel,3,-36.11666666666667,174.75
84009003,Flesh-footed shearwater,2,-36.11666666666667,174.75
84009003,Buller's shearwater,3,-36.11666666666667,174.75
84009003,Australasian gannet,2,-36.11666666666667,174.75
84009004,Grey-faced petrel,3,-36.21666666666667,174.85
84009004,Black petrel,7,-36.21666666666667,174.85
84009004,Flesh-footed shearwater,2,-36.21666666666667,174.85
84009004,Buller's shearwater,4,-36.21666666666667,174.85
84009004,Australasian gannet,3,-36.21666666666667,174.85
84009005,Black petrel,4,-36.45,174.96666666666667
84009005,Flesh-footed shearwater,2,-36.45,174.96666666666667
84009005,Australasian gannet,22,-36.45,174.96666666666667
84009005,Southern black-backed gull,2,-36.45,174.96666666666667
84009005,Southern black-backed gull,1,-36.45,174.96666666666667
84010001,Grey-faced petrel,1,-37.61666666666667,178.56666666666666
84010001,Flesh-footed shearwater,2,-37.61666666666667,178.56666666666666
84010001,Buller's shearwater,20,-37.61666666666667,178.56666666666666
84010001,Fluttering shearwater,40,-37.61666666666667,178.56666666666666
84010001,Diving-petrel (unidentified),2,-37.61666666666667,178.56666666666666
84010001,Australasian gannet,12,-37.61666666666667,178.56666666666666
